"","Time","TemperatureF"
"4254",2014-05-25 20:54:00,62.1
"4255",2014-05-25 21:54:00,60.1
"4256",2014-05-25 22:54:00,57.9
"4257",2014-05-25 23:54:00,57.9
"4258",2014-05-26 00:54:00,55.9
"4259",2014-05-26 01:54:00,55.9
"4260",2014-05-26 02:54:00,55.9
"4261",2014-05-26 03:54:00,55.9
"4262",2014-05-26 04:54:00,55
"4263",2014-05-26 05:54:00,55.9
"4264",2014-05-26 06:54:00,63
"4265",2014-05-26 07:54:00,63
"4266",2014-05-26 08:54:00,61
"4267",2014-05-26 09:54:00,63
"4268",2014-05-26 10:54:00,68
"4269",2014-05-26 11:54:00,78.1
"4270",2014-05-26 12:54:00,75.9
"4271",2014-05-26 13:54:00,73
"4272",2014-05-26 14:54:00,75.9
"4273",2014-05-26 15:54:00,78.1
"4274",2014-05-26 16:54:00,79
"4275",2014-05-26 17:54:00,79
"4276",2014-05-26 18:54:00,77
"4277",2014-05-26 19:54:00,75
"4278",2014-05-26 20:54:00,73.9
"4279",2014-05-26 21:54:00,73
"4280",2014-05-26 22:54:00,72
"4281",2014-05-26 23:54:00,73.9
"4282",2014-05-27 00:54:00,73.9
"4283",2014-05-27 01:54:00,73
"4284",2014-05-27 02:54:00,72
"4285",2014-05-27 03:54:00,66.9
"4286",2014-05-27 04:54:00,64.9
"4287",2014-05-27 05:54:00,62.1
"4288",2014-05-27 06:54:00,64
"4289",2014-05-27 07:54:00,71.1
"4290",2014-05-27 08:54:00,66
"4291",2014-05-27 09:32:00,60.8
"4292",2014-05-27 09:37:00,59
"4293",2014-05-27 09:46:00,59
"4294",2014-05-27 09:54:00,57.9
"4295",2014-05-27 10:54:00,55.9
"4296",2014-05-27 11:54:00,55.9
"4297",2014-05-27 12:54:00,55.9
"4298",2014-05-27 13:27:00,55.4
"4299",2014-05-27 13:37:00,55.4
"4300",2014-05-27 13:54:00,55
"4301",2014-05-27 14:20:00,55.4
"4302",2014-05-27 14:54:00,55
"4303",2014-05-27 15:54:00,55
"4304",2014-05-27 16:27:00,53.6
"4305",2014-05-27 16:54:00,53.1
"4306",2014-05-27 17:54:00,52
"4307",2014-05-27 18:17:00,51.8
"4308",2014-05-27 18:54:00,51.1
"4309",2014-05-27 19:54:00,51.1
"4310",2014-05-27 20:54:00,50
"4311",2014-05-27 21:54:00,50
"4312",2014-05-27 22:12:00,50
"4313",2014-05-27 22:26:00,50
"4314",2014-05-27 22:47:00,50
"4315",2014-05-27 22:54:00,50
"4316",2014-05-27 23:13:00,50
"4317",2014-05-27 23:54:00,50
"4318",2014-05-28 00:54:00,50
"4319",2014-05-28 01:54:00,50
"4320",2014-05-28 02:54:00,50
"4321",2014-05-28 03:17:00,50
"4322",2014-05-28 03:54:00,50
"4323",2014-05-28 04:07:00,50
"4324",2014-05-28 04:54:00,50
"4325",2014-05-28 05:46:00,50
"4326",2014-05-28 05:54:00,50
"4327",2014-05-28 06:42:00,50
"4328",2014-05-28 06:54:00,50
"4329",2014-05-28 07:54:00,50
"4330",2014-05-28 08:20:00,50
"4331",2014-05-28 08:54:00,50
"4332",2014-05-28 09:24:00,50
"4333",2014-05-28 09:54:00,50
"4334",2014-05-28 10:02:00,50
"4335",2014-05-28 10:52:00,50
"4336",2014-05-28 10:54:00,50
"4337",2014-05-28 11:54:00,50
"4338",2014-05-28 12:31:00,50
"4339",2014-05-28 12:51:00,50
"4340",2014-05-28 12:54:00,48.9
"4341",2014-05-28 13:54:00,48.9
"4342",2014-05-28 14:05:00,48.2
"4343",2014-05-28 14:54:00,48
"4344",2014-05-28 15:54:00,48
"4345",2014-05-28 16:54:00,48
"4346",2014-05-28 17:54:00,48
"4347",2014-05-28 18:54:00,46.9
"4348",2014-05-28 19:54:00,46.9
"4349",2014-05-28 20:44:00,48.2
"4350",2014-05-28 20:54:00,46.9
"4351",2014-05-28 21:43:00,46.4
"4352",2014-05-28 21:54:00,46
"4353",2014-05-28 22:54:00,46
"4354",2014-05-28 23:54:00,45
"4355",2014-05-29 00:54:00,44.1
"4356",2014-05-29 01:54:00,44.1
"4357",2014-05-29 02:54:00,43
"4358",2014-05-29 03:54:00,44.1
"4359",2014-05-29 04:54:00,44.1
"4360",2014-05-29 05:54:00,45
"4361",2014-05-29 06:54:00,48
"4362",2014-05-29 07:54:00,53.1
"4363",2014-05-29 08:54:00,55.9
"4364",2014-05-29 09:54:00,57
"4365",2014-05-29 10:54:00,57.9
"4366",2014-05-29 11:54:00,57.9
"4367",2014-05-29 12:54:00,57
"4368",2014-05-29 13:54:00,55.9
"4369",2014-05-29 14:54:00,55.9
"4370",2014-05-29 15:54:00,55
"4371",2014-05-29 16:54:00,55
"4372",2014-05-29 17:54:00,55
"4373",2014-05-29 18:54:00,54
"4374",2014-05-29 19:54:00,53.1
"4375",2014-05-29 20:54:00,52
"4376",2014-05-29 21:54:00,52
"4377",2014-05-29 22:54:00,52
"4378",2014-05-29 23:54:00,51.1
"4379",2014-05-30 00:54:00,51.1
"4380",2014-05-30 01:54:00,50
"4381",2014-05-30 02:54:00,50
"4382",2014-05-30 03:54:00,48.9
"4383",2014-05-30 04:54:00,48
"4384",2014-05-30 05:54:00,48
"4385",2014-05-30 06:54:00,50
"4386",2014-05-30 07:54:00,54
"4387",2014-05-30 08:54:00,59
"4388",2014-05-30 09:54:00,61
"4389",2014-05-30 10:54:00,62.1
"4390",2014-05-30 11:54:00,63
"4391",2014-05-30 12:54:00,63
"4392",2014-05-30 13:54:00,64.9
"4393",2014-05-30 14:54:00,64.9
"4394",2014-05-30 15:54:00,64
"4395",2014-05-30 16:54:00,61
"4396",2014-05-30 17:54:00,64.9
"4397",2014-05-30 18:54:00,57.9
"4398",2014-05-30 19:54:00,57.9
"4399",2014-05-30 20:22:00,57.2
"4400",2014-05-30 20:38:00,57.2
"4401",2014-05-30 20:54:00,57
"4402",2014-05-30 21:11:00,55.4
"4403",2014-05-30 21:34:00,55.4
"4404",2014-05-30 21:42:00,53.6
"4405",2014-05-30 21:54:00,55
"4406",2014-05-30 22:54:00,55
"4407",2014-05-30 23:54:00,54
"4408",2014-05-31 00:27:00,53.6
"4409",2014-05-31 00:54:00,53.1
"4410",2014-05-31 01:39:00,51.8
"4411",2014-05-31 01:54:00,52
"4412",2014-05-31 02:54:00,52
"4413",2014-05-31 03:06:00,51.8
"4414",2014-05-31 03:54:00,52
"4415",2014-05-31 04:54:00,53.1
"4416",2014-05-31 05:54:00,52
"4417",2014-05-31 06:20:00,53.6
"4418",2014-05-31 06:35:00,53.6
"4419",2014-05-31 06:54:00,53.1
"4420",2014-05-31 07:06:00,53.6
"4421",2014-05-31 07:54:00,54
"4422",2014-05-31 08:54:00,54
"4423",2014-05-31 09:54:00,55.9
"4424",2014-05-31 10:54:00,57
"4425",2014-05-31 11:54:00,57
"4426",2014-05-31 12:54:00,57.9
"4427",2014-05-31 13:54:00,57
"4428",2014-05-31 14:54:00,57
"4429",2014-05-31 15:54:00,57.9
"4430",2014-05-31 16:54:00,57.9
"4431",2014-05-31 17:54:00,57
"4432",2014-05-31 18:54:00,54
"4433",2014-05-31 19:54:00,53.1
"4434",2014-05-31 20:54:00,54
"4435",2014-05-31 21:54:00,54
"4436",2014-05-31 22:54:00,54
"4437",2014-05-31 23:54:00,54
"4438",2014-06-01 00:54:00,53.1
"4439",2014-06-01 01:54:00,53.1
"4440",2014-06-01 02:54:00,52
"4441",2014-06-01 03:54:00,52
"4442",2014-06-01 04:54:00,52
"4443",2014-06-01 05:54:00,53.1
"4444",2014-06-01 06:54:00,57
"4445",2014-06-01 07:54:00,61
"4446",2014-06-01 08:54:00,64
"4447",2014-06-01 09:54:00,64
"4448",2014-06-01 10:54:00,64.9
"4449",2014-06-01 11:54:00,64
"4450",2014-06-01 12:54:00,63
"4451",2014-06-01 13:54:00,63
"4452",2014-06-01 14:54:00,63
"4453",2014-06-01 15:54:00,64.9
"4454",2014-06-01 16:54:00,64.9
"4455",2014-06-01 17:54:00,63
"4456",2014-06-01 18:54:00,64
"4457",2014-06-01 19:54:00,62.1
"4458",2014-06-01 20:54:00,63
"4459",2014-06-01 21:54:00,63
"4460",2014-06-01 22:54:00,61
"4461",2014-06-01 23:54:00,60.1
"4462",2014-06-02 00:54:00,57.9
"4463",2014-06-02 01:54:00,57.9
"4464",2014-06-02 02:54:00,57.9
"4465",2014-06-02 03:54:00,57
"4466",2014-06-02 04:54:00,55.9
"4467",2014-06-02 05:54:00,55.9
"4468",2014-06-02 06:54:00,59
"4469",2014-06-02 07:54:00,64
"4470",2014-06-02 08:54:00,69.1
"4471",2014-06-02 09:54:00,73
"4472",2014-06-02 10:54:00,75
"4473",2014-06-02 11:54:00,77
"4474",2014-06-02 12:54:00,80.1
"4475",2014-06-02 13:54:00,80.6
"4476",2014-06-02 14:54:00,81
"4477",2014-06-02 15:24:00,77
"4478",2014-06-02 15:54:00,78.1
"4479",2014-06-02 16:54:00,82
"4480",2014-06-02 17:54:00,81
"4481",2014-06-02 18:54:00,75.9
"4482",2014-06-02 19:54:00,73
"4483",2014-06-02 20:54:00,70
"4484",2014-06-02 21:54:00,66.9
"4485",2014-06-02 22:54:00,66.9
"4486",2014-06-02 23:54:00,66
"4487",2014-06-03 00:54:00,64
"4488",2014-06-03 01:54:00,62.1
"4489",2014-06-03 02:54:00,61
"4490",2014-06-03 03:54:00,57.9
"4491",2014-06-03 04:54:00,57
"4492",2014-06-03 05:54:00,61
"4493",2014-06-03 06:54:00,61
"4494",2014-06-03 07:54:00,61
"4495",2014-06-03 08:54:00,64
"4496",2014-06-03 09:54:00,64.9
"4497",2014-06-03 10:54:00,69.1
"4498",2014-06-03 11:54:00,66
"4499",2014-06-03 12:54:00,69.1
"4500",2014-06-03 13:54:00,71.1
"4501",2014-06-03 14:54:00,70
"4502",2014-06-03 15:54:00,69.1
"4503",2014-06-03 16:54:00,68
"4504",2014-06-03 17:54:00,66
"4505",2014-06-03 18:54:00,66
"4506",2014-06-03 19:54:00,63
"4507",2014-06-03 20:54:00,64.9
"4508",2014-06-03 21:54:00,61
"4509",2014-06-03 22:54:00,60.8
"4510",2014-06-03 23:54:00,61
"4511",2014-06-04 00:54:00,57.9
"4512",2014-06-04 01:54:00,57.9
"4513",2014-06-04 02:54:00,57.9
"4514",2014-06-04 03:54:00,57.9
"4515",2014-06-04 04:51:00,57.2
"4516",2014-06-04 04:54:00,57
"4517",2014-06-04 05:38:00,55.4
"4518",2014-06-04 05:54:00,55.9
"4519",2014-06-04 06:36:00,55.4
"4520",2014-06-04 06:50:00,55.4
"4521",2014-06-04 06:54:00,55.9
"4522",2014-06-04 07:54:00,57
"4523",2014-06-04 08:25:00,55.4
"4524",2014-06-04 08:54:00,55.9
"4525",2014-06-04 09:54:00,57
"4526",2014-06-04 10:14:00,57.2
"4527",2014-06-04 10:27:00,57.2
"4528",2014-06-04 10:36:00,57.2
"4529",2014-06-04 10:54:00,57.9
"4530",2014-06-04 11:20:00,57.2
"4531",2014-06-04 11:50:00,57.2
"4532",2014-06-04 11:54:00,57.9
"4533",2014-06-04 12:08:00,57.2
"4534",2014-06-04 12:22:00,57.2
"4535",2014-06-04 12:54:00,57.9
"4536",2014-06-04 13:16:00,59
"4537",2014-06-04 13:34:00,57.2
"4538",2014-06-04 13:54:00,59
"4539",2014-06-04 14:54:00,59
"4540",2014-06-04 15:54:00,59
"4541",2014-06-04 15:59:00,59
"4542",2014-06-04 16:09:00,59
"4543",2014-06-04 16:47:00,57.2
"4544",2014-06-04 16:54:00,57.9
"4545",2014-06-04 17:54:00,57.9
"4546",2014-06-04 18:54:00,57
"4547",2014-06-04 19:54:00,57
"4548",2014-06-04 20:54:00,57
"4549",2014-06-04 21:43:00,57.2
"4550",2014-06-04 21:54:00,57.9
"4551",2014-06-04 22:54:00,57.9
"4552",2014-06-04 23:54:00,57.9
"4553",2014-06-05 00:34:00,59
"4554",2014-06-05 00:54:00,59
"4555",2014-06-05 01:46:00,59
"4556",2014-06-05 01:54:00,59
"4557",2014-06-05 02:06:00,59
"4558",2014-06-05 02:17:00,59
"4559",2014-06-05 02:32:00,59
"4560",2014-06-05 02:51:00,59
"4561",2014-06-05 02:54:00,59
"4562",2014-06-05 03:32:00,59
"4563",2014-06-05 03:54:00,59
"4564",2014-06-05 04:25:00,57.2
"4565",2014-06-05 04:44:00,57.2
"4566",2014-06-05 04:54:00,57.9
"4567",2014-06-05 05:25:00,57.2
"4568",2014-06-05 05:54:00,57.9
"4569",2014-06-05 06:13:00,57.2
"4570",2014-06-05 06:33:00,59
"4571",2014-06-05 06:54:00,59
"4572",2014-06-05 07:54:00,59
"4573",2014-06-05 08:54:00,57.9
"4574",2014-06-05 09:54:00,59
"4575",2014-06-05 10:54:00,60.1
"4576",2014-06-05 11:54:00,60.1
"4577",2014-06-05 12:05:00,60.8
"4578",2014-06-05 12:16:00,59
"4579",2014-06-05 12:31:00,59
"4580",2014-06-05 12:54:00,59
"4581",2014-06-05 13:07:00,57.2
"4582",2014-06-05 13:26:00,57.2
"4583",2014-06-05 13:54:00,57.9
"4584",2014-06-05 14:33:00,57.2
"4585",2014-06-05 14:51:00,57.2
"4586",2014-06-05 14:54:00,57.9
"4587",2014-06-05 15:12:00,57.2
"4588",2014-06-05 15:25:00,57.2
"4589",2014-06-05 15:42:00,57.2
"4590",2014-06-05 15:54:00,59
"4591",2014-06-05 16:02:00,59
"4592",2014-06-05 16:24:00,59
"4593",2014-06-05 16:54:00,59
"4594",2014-06-05 17:18:00,59
"4595",2014-06-05 17:54:00,59
"4596",2014-06-05 18:54:00,57.9
"4597",2014-06-05 19:43:00,59
"4598",2014-06-05 19:54:00,59
"4599",2014-06-05 20:02:00,59
"4600",2014-06-05 20:54:00,60.1
"4601",2014-06-05 21:54:00,59
"4602",2014-06-05 22:54:00,60.1
"4603",2014-06-05 23:54:00,60.1
"4604",2014-06-06 00:54:00,57.9
"4605",2014-06-06 01:54:00,57.9
"4606",2014-06-06 02:54:00,59
"4607",2014-06-06 03:54:00,57.9
"4608",2014-06-06 04:54:00,57.9
"4609",2014-06-06 05:54:00,59
"4610",2014-06-06 06:54:00,61
"4611",2014-06-06 07:54:00,62.1
"4612",2014-06-06 08:54:00,63
"4613",2014-06-06 09:54:00,66
"4614",2014-06-06 10:54:00,69.1
"4615",2014-06-06 11:54:00,71.1
"4616",2014-06-06 12:54:00,72
"4617",2014-06-06 13:54:00,73.9
"4618",2014-06-06 14:54:00,75
"4619",2014-06-06 15:54:00,73
"4620",2014-06-06 16:50:00,87.8
"4621",2014-06-06 16:54:00,73.9
"4622",2014-06-06 17:54:00,75.9
"4623",2014-06-06 18:54:00,73.9
"4624",2014-06-06 19:54:00,72
"4625",2014-06-06 20:54:00,70
"4626",2014-06-06 21:54:00,68
"4627",2014-06-06 22:54:00,66.9
"4628",2014-06-06 23:54:00,64.9
"4629",2014-06-07 00:54:00,64
"4630",2014-06-07 01:54:00,63
"4631",2014-06-07 02:54:00,61
"4632",2014-06-07 03:54:00,61
"4633",2014-06-07 04:54:00,61
"4634",2014-06-07 05:54:00,61
"4635",2014-06-07 06:54:00,64.9
"4636",2014-06-07 07:54:00,69.1
"4637",2014-06-07 08:54:00,71.1
"4638",2014-06-07 09:54:00,73.9
"4639",2014-06-07 10:54:00,77
"4640",2014-06-07 11:54:00,79
"4641",2014-06-07 12:54:00,77
"4642",2014-06-07 13:54:00,78.1
"4643",2014-06-07 14:54:00,75.9
"4644",2014-06-07 15:54:00,79
"4645",2014-06-07 16:54:00,78.1
"4646",2014-06-07 17:54:00,75
"4647",2014-06-07 18:54:00,75.9
"4648",2014-06-07 19:54:00,71.1
"4649",2014-06-07 20:54:00,73
"4650",2014-06-07 21:54:00,69.1
"4651",2014-06-07 22:54:00,70
"4652",2014-06-07 23:54:00,73
"4653",2014-06-08 00:54:00,71.1
"4654",2014-06-08 01:54:00,71.1
"4655",2014-06-08 02:54:00,71.1
"4656",2014-06-08 03:54:00,68
"4657",2014-06-08 04:54:00,66.9
"4658",2014-06-08 05:54:00,68
"4659",2014-06-08 06:54:00,70
"4660",2014-06-08 07:54:00,73
"4661",2014-06-08 08:54:00,78.1
"4662",2014-06-08 09:54:00,75.9
"4663",2014-06-08 10:54:00,77
"4664",2014-06-08 11:54:00,79
"4665",2014-06-08 12:54:00,79
"4666",2014-06-08 13:54:00,77
"4667",2014-06-08 14:54:00,75
"4668",2014-06-08 15:54:00,79
"4669",2014-06-08 16:54:00,77
"4670",2014-06-08 17:54:00,78.1
"4671",2014-06-08 18:54:00,73.9
"4672",2014-06-08 19:54:00,72
"4673",2014-06-08 20:54:00,70
"4674",2014-06-08 21:54:00,73.9
"4675",2014-06-08 22:54:00,71.1
"4676",2014-06-08 23:54:00,72
"4677",2014-06-09 00:54:00,72
"4678",2014-06-09 01:54:00,71.1
"4679",2014-06-09 02:54:00,69.1
"4680",2014-06-09 03:54:00,68
"4681",2014-06-09 04:54:00,68
"4682",2014-06-09 05:54:00,68
"4683",2014-06-09 06:54:00,70
"4684",2014-06-09 07:54:00,70
"4685",2014-06-09 08:54:00,72
"4686",2014-06-09 09:54:00,73
"4687",2014-06-09 10:54:00,73.9
"4688",2014-06-09 11:54:00,73.9
"4689",2014-06-09 12:54:00,75.9
"4690",2014-06-09 13:54:00,78.1
"4691",2014-06-09 15:54:00,77
"4692",2014-06-09 16:54:00,77
"4693",2014-06-09 17:54:00,73.9
"4694",2014-06-09 18:54:00,73
"4695",2014-06-09 19:54:00,71.1
"4696",2014-06-09 20:54:00,69.1
"4697",2014-06-09 21:54:00,68
"4698",2014-06-09 22:54:00,66.9
"4699",2014-06-09 23:54:00,66.9
"4700",2014-06-10 00:25:00,66.2
"4701",2014-06-10 00:54:00,66
"4702",2014-06-10 01:54:00,64
"4703",2014-06-10 02:25:00,64.4
"4704",2014-06-10 02:54:00,64
"4705",2014-06-10 03:54:00,63
"4706",2014-06-10 04:54:00,63
"4707",2014-06-10 05:54:00,64
"4708",2014-06-10 06:17:00,64.4
"4709",2014-06-10 06:54:00,64
"4710",2014-06-10 07:16:00,64.4
"4711",2014-06-10 07:54:00,64.9
"4712",2014-06-10 08:34:00,66.2
"4713",2014-06-10 08:54:00,66.9
"4714",2014-06-10 09:19:00,69.8
"4715",2014-06-10 09:54:00,72
"4716",2014-06-10 10:44:00,71.6
"4717",2014-06-10 10:54:00,72
"4718",2014-06-10 11:54:00,68
"4719",2014-06-10 12:54:00,75
"4720",2014-06-10 13:26:00,75.2
"4721",2014-06-10 13:54:00,75.9
"4722",2014-06-10 14:54:00,79
"4723",2014-06-10 15:54:00,71.1
"4724",2014-06-10 16:07:00,69.8
"4725",2014-06-10 16:54:00,68
"4726",2014-06-10 16:59:00,68
"4727",2014-06-10 17:01:00,68
"4728",2014-06-10 17:08:00,66.2
"4729",2014-06-10 17:12:00,64.4
"4730",2014-06-10 17:21:00,66.2
"4731",2014-06-10 17:26:00,66.2
"4732",2014-06-10 17:54:00,68
"4733",2014-06-10 18:54:00,64
"4734",2014-06-10 19:54:00,63
"4735",2014-06-10 20:33:00,62.6
"4736",2014-06-10 20:54:00,62.1
"4737",2014-06-10 21:14:00,60.8
"4738",2014-06-10 21:44:00,60.8
"4739",2014-06-10 21:54:00,61
"4740",2014-06-10 22:31:00,60.8
"4741",2014-06-10 22:54:00,60.1
"4742",2014-06-10 23:54:00,60.1
"4743",2014-06-11 00:54:00,60.1
"4744",2014-06-11 01:54:00,60.1
"4745",2014-06-11 02:54:00,60.1
"4746",2014-06-11 03:54:00,59
"4747",2014-06-11 04:54:00,57.9
"4748",2014-06-11 05:54:00,59
"4749",2014-06-11 06:54:00,59
"4750",2014-06-11 07:54:00,61
"4751",2014-06-11 08:54:00,62.1
"4752",2014-06-11 09:54:00,62.1
"4753",2014-06-11 10:54:00,63
"4754",2014-06-11 11:54:00,63
"4755",2014-06-11 12:54:00,62.1
"4756",2014-06-11 13:54:00,63
"4757",2014-06-11 14:54:00,63
"4758",2014-06-11 15:54:00,62.1
"4759",2014-06-11 16:54:00,61
"4760",2014-06-11 17:54:00,60.1
"4761",2014-06-11 18:54:00,60.1
"4762",2014-06-11 19:54:00,59
"4763",2014-06-11 20:54:00,59
"4764",2014-06-11 21:54:00,59
"4765",2014-06-11 22:54:00,59
"4766",2014-06-11 23:54:00,59
"4767",2014-06-12 00:54:00,59
"4768",2014-06-12 01:54:00,59
"4769",2014-06-12 02:54:00,59
"4770",2014-06-12 03:54:00,59
"4771",2014-06-12 04:04:00,59
"4772",2014-06-12 04:43:00,59
"4773",2014-06-12 04:54:00,59
"4774",2014-06-12 05:14:00,59
"4775",2014-06-12 05:54:00,59
"4776",2014-06-12 06:54:00,60.1
"4777",2014-06-12 07:54:00,60.1
"4778",2014-06-12 08:54:00,61
"4779",2014-06-12 10:54:00,62.1
"4780",2014-06-12 11:33:00,62.6
"4781",2014-06-12 11:54:00,64
"4782",2014-06-12 12:54:00,64
"4783",2014-06-12 13:54:00,64.9
"4784",2014-06-12 14:54:00,64
"4785",2014-06-12 15:54:00,64.9
"4786",2014-06-12 16:54:00,63
"4787",2014-06-12 17:54:00,62.1
"4788",2014-06-12 18:54:00,63
"4789",2014-06-12 19:54:00,63
"4790",2014-06-12 20:54:00,63
"4791",2014-06-12 21:54:00,63
"4792",2014-06-12 22:54:00,62.1
"4793",2014-06-12 23:54:00,62.1
"4794",2014-06-13 00:54:00,62.1
"4795",2014-06-13 01:32:00,60.8
"4796",2014-06-13 01:54:00,62.1
"4797",2014-06-13 02:54:00,61
"4798",2014-06-13 03:10:00,60.8
"4799",2014-06-13 03:54:00,61
"4800",2014-06-13 04:35:00,60.8
"4801",2014-06-13 04:54:00,60.1
"4802",2014-06-13 05:03:00,60.8
"4803",2014-06-13 05:14:00,60.8
"4804",2014-06-13 05:17:00,60.8
"4805",2014-06-13 05:54:00,60.1
"4806",2014-06-13 06:15:00,60.8
"4807",2014-06-13 06:35:00,60.8
"4808",2014-06-13 06:54:00,60.1
"4809",2014-06-13 07:54:00,59
"4810",2014-06-13 08:54:00,60.1
"4811",2014-06-13 09:54:00,60.1
"4812",2014-06-13 10:33:00,60.8
"4813",2014-06-13 10:45:00,60.8
"4814",2014-06-13 10:54:00,60.1
"4815",2014-06-13 11:27:00,60.8
"4816",2014-06-13 11:54:00,61
"4817",2014-06-13 12:50:00,62.6
"4818",2014-06-13 12:54:00,62.1
"4819",2014-06-13 13:54:00,63
"4820",2014-06-13 14:54:00,63
"4821",2014-06-13 15:54:00,62.1
"4822",2014-06-13 16:54:00,60.8
"4823",2014-06-13 17:54:00,62.1
"4824",2014-06-13 18:54:00,62.1
"4825",2014-06-13 19:17:00,62.6
"4826",2014-06-13 19:29:00,62.6
"4827",2014-06-13 19:54:00,63
"4828",2014-06-13 20:08:00,62.6
"4829",2014-06-13 20:14:00,62.6
"4830",2014-06-13 20:54:00,63
"4831",2014-06-13 21:54:00,61
"4832",2014-06-13 22:54:00,61
"4833",2014-06-13 23:54:00,61
"4834",2014-06-14 00:54:00,61
"4835",2014-06-14 01:54:00,61
"4836",2014-06-14 02:16:00,60.8
"4837",2014-06-14 02:54:00,60.1
"4838",2014-06-14 03:54:00,59
"4839",2014-06-14 04:54:00,59
"4840",2014-06-14 05:27:00,57.2
"4841",2014-06-14 05:54:00,57.9
"4842",2014-06-14 06:54:00,57.9
"4843",2014-06-14 07:54:00,59
"4844",2014-06-14 08:54:00,59
"4845",2014-06-14 09:54:00,59
"4846",2014-06-14 10:28:00,60.8
"4847",2014-06-14 10:54:00,61
"4848",2014-06-14 11:54:00,66
"4849",2014-06-14 12:05:00,66.2
"4850",2014-06-14 12:54:00,70
"4851",2014-06-14 13:13:00,71.6
"4852",2014-06-14 13:54:00,71.1
"4853",2014-06-14 14:27:00,73.4
"4854",2014-06-14 14:54:00,73.9
"4855",2014-06-14 15:54:00,73.9
"4856",2014-06-14 16:54:00,73.9
"4857",2014-06-14 17:54:00,72
"4858",2014-06-14 18:54:00,73.9
"4859",2014-06-14 19:54:00,72
"4860",2014-06-14 20:54:00,70
"4861",2014-06-14 21:54:00,66.9
"4862",2014-06-14 22:54:00,64.9
"4863",2014-06-14 23:54:00,64
"4864",2014-06-15 00:54:00,63
"4865",2014-06-15 01:54:00,61
"4866",2014-06-15 02:54:00,60.1
"4867",2014-06-15 03:54:00,59
"4868",2014-06-15 04:54:00,59
"4869",2014-06-15 05:54:00,59
"4870",2014-06-15 06:54:00,62.1
"4871",2014-06-15 07:54:00,64.9
"4872",2014-06-15 08:54:00,68
"4873",2014-06-15 09:54:00,69.1
"4874",2014-06-15 10:54:00,72
"4875",2014-06-15 11:54:00,73.9
"4876",2014-06-15 12:54:00,75.9
"4877",2014-06-15 13:54:00,78.1
"4878",2014-06-15 14:54:00,79
"4879",2014-06-15 15:54:00,80.1
"4880",2014-06-15 16:54:00,79
"4881",2014-06-15 17:54:00,79
"4882",2014-06-15 18:54:00,77
"4883",2014-06-15 19:54:00,75
"4884",2014-06-15 20:54:00,73
"4885",2014-06-15 21:54:00,71.1
"4886",2014-06-15 22:54:00,69.1
"4887",2014-06-15 23:54:00,68
"4888",2014-06-16 00:54:00,66
"4889",2014-06-16 01:54:00,64
"4890",2014-06-16 02:54:00,64
"4891",2014-06-16 03:54:00,63
"4892",2014-06-16 04:54:00,62.1
"4893",2014-06-16 05:54:00,62.1
"4894",2014-06-16 06:54:00,64
"4895",2014-06-16 07:54:00,68
"4896",2014-06-16 08:54:00,72
"4897",2014-06-16 09:54:00,72
"4898",2014-06-16 10:54:00,72
"4899",2014-06-16 11:54:00,70
"4900",2014-06-16 12:54:00,70
"4901",2014-06-16 13:54:00,69.1
"4902",2014-06-16 14:54:00,69.1
"4903",2014-06-16 15:54:00,70
"4904",2014-06-16 16:54:00,71.1
"4905",2014-06-16 17:54:00,71.1
"4906",2014-06-16 18:54:00,68
"4907",2014-06-16 19:54:00,72
"4908",2014-06-16 20:54:00,69.1
"4909",2014-06-16 21:54:00,69.1
"4910",2014-06-16 22:54:00,68
"4911",2014-06-16 23:54:00,68
"4912",2014-06-17 00:54:00,68
"4913",2014-06-17 01:54:00,66.9
"4914",2014-06-17 02:54:00,66.9
"4915",2014-06-17 03:54:00,66
"4916",2014-06-17 04:54:00,63
"4917",2014-06-17 05:54:00,62.1
"4918",2014-06-17 06:54:00,64
"4919",2014-06-17 07:54:00,66.9
"4920",2014-06-17 08:54:00,70
"4921",2014-06-17 09:54:00,73.9
"4922",2014-06-17 10:54:00,77
"4923",2014-06-17 11:54:00,80.1
"4924",2014-06-17 12:54:00,81
"4925",2014-06-17 13:54:00,82.9
"4926",2014-06-17 14:54:00,80.1
"4927",2014-06-17 15:54:00,82.9
"4928",2014-06-17 16:54:00,82.9
"4929",2014-06-17 17:54:00,81
"4930",2014-06-17 18:54:00,80.1
"4931",2014-06-17 19:54:00,78.1
"4932",2014-06-17 20:54:00,73.9
"4933",2014-06-17 21:54:00,72
"4934",2014-06-17 22:54:00,70
"4935",2014-06-17 23:54:00,70
"4936",2014-06-18 00:54:00,68
"4937",2014-06-18 01:54:00,68
"4938",2014-06-18 02:54:00,71.1
"4939",2014-06-18 03:54:00,73.9
"4940",2014-06-18 04:54:00,72
"4941",2014-06-18 05:54:00,72
"4942",2014-06-18 06:54:00,73.9
"4943",2014-06-18 07:54:00,78.1
"4944",2014-06-18 08:54:00,79
"4945",2014-06-18 09:54:00,81
"4946",2014-06-18 10:54:00,82.9
"4947",2014-06-18 11:54:00,82.9
"4948",2014-06-18 12:54:00,84.9
"4949",2014-06-18 13:54:00,84
"4950",2014-06-18 14:54:00,84.9
"4951",2014-06-18 15:54:00,86
"4952",2014-06-18 16:54:00,84.9
"4953",2014-06-18 17:54:00,84.9
